The copyright to the intellectual property of this file is held by www.climatedata.info
Title,Temperature Vostok and GISP2,
Reference,"Alley, R.B..  (2004) GISP2 Ice Core Temperature and Accumulation Data",
Reference,"Jouzel et al. (1987, 1993 and 1996) ",
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,
File,gisp2_temp_accum_alley2000.txt,
File,vostok_deld.txt,
Age,Vostok,GISP2
0,0,
-1862.51,,0.497012931
-1871.47,,0.517012931
-1881.88,,0.531012931
-1892.14,,0.616612931
-1901.98,,0.686212931
-1912.45,,0.789012931
-1922.03,,0.892212931
-1931.07,,1.130612931
-1940.26,,1.259012931
-1946.08,,1.409412931
-1958.56,,1.413412931
-1968.49,,1.468212931
-1977.99,,1.476612931
-1987.76,,1.491412931
-1997.41,,1.511412931
-2006.87,,1.616212931
-2016.53,,1.764212931
-2019.23,,1.859012931
-2033.56,,1.846612931
-2046.14,,1.884212931
-2046.14,,1.921812931
-2057.1,,2.081012931
-2068.24,,2.150612931
-2078.94,,2.080212931
-2088.46,,2.038212931
-2099.3,,1.972212931
-2108.36,,1.942212931
-2116.16,,1.884612931
-2127.76,,1.840212931
-2139.09,,1.705412931
-2149.19,,1.615012931
-2159.4,,1.605412931
-2170.28,,1.697412931
-2181.81,,1.737412931
-2192.24,,1.731412931
-2202.31,,1.689012931
-2212.42,,1.521412931
-2222.78,,1.330612931
-2233.14,,1.149812931
-2242.9,,1.137412931
-2252.95,,1.165812931
-2263.02,,1.053812931
-2272.97,,0.952612931
-2292.93,,1.039412931
-2292.93,,1.113412931
-2303.03,,1.246612931
-2313.78,,1.420212931
-2323.76,,1.578212931
-2333.94,,1.625012931
-2354.5,,1.598212931
-2354.5,,1.621812931
-2364.83,,1.565812931
-2372.52,,1.548212931
-2372.52,,1.448212931
-2394.24,,1.245012931
-2405.58,,1.191812931
-2413.46,,1.253412931
-2426.53,,1.350612931
-2434.01,,1.404612931
-2441.8,,1.425412931
-2457.24,,1.396212931
-2467.62,,1.324212931
-2478.1,,1.330612931
-2478.1,,1.331012931
-2499.88,,1.366612931
-2510.66,,1.392612931
-2521.09,,1.365412931
-2530.11,,1.187412931
-2541.44,,1.013412931
-2553.75,,0.958212931
-2564.17,,0.894212931
-2574.83,,0.827412931
-2586.38,,0.840612931
-2597.45,,0.869012931
-2608.55,,0.898612931
-2619.46,,0.984212931
-2630.55,,0.985812931
-2641.07,,0.924612931
-2651.62,,0.932612931
-2661.91,,1.005412931
-2672.43,,1.201012931
-2682.8,,1.247812931
-2693.78,,1.138212931
-2704.38,,1.044612931
-2715.62,,0.906212931
-2726.15,,0.821412931
-2737.76,,0.770212931
-2747.92,,0.754612931
-2758.7,,0.778612931
-2771.79,,0.771012931
-2783.87,,0.852212931
-2794.7,,0.959812931
-2805.21,,1.040212931
-2816.16,,1.089012931
-2826.89,,1.156612931
-2837.09,,1.171412931
-2847.42,,1.177012931
-2856.28,,1.265812931
-2867.95,,1.287812931
-2879.13,,1.244612931
-2889.76,,1.163812931
-2900.92,,1.123412931
-2911.65,,1.201812931
-2922.35,,1.201812931
-2933.49,,1.142212931
-2944.18,,1.107012931
-2955.23,,1.107812931
-2965.84,,1.137412931
-2976.28,,1.149812931
-2986.84,,1.171412931
-2998.08,,1.111012931
-3009.57,,1.040212931
-3020.42,,1.031012931
-3031.62,,1.039412931
-3042.36,,1.012212931
-3042.36,,1.058612931
-3053.23,,1.107412931
-3064.01,,0.952612931
-3074.77,,0.841012931
-3085.33,,0.924212931
-3096.39,,1.128212931
-3108.03,,1.419812931
-3120.79,,1.570612931
-3133.29,,1.637812931
-3145.54,,1.739412931
-3158.23,,1.896212931
-3169.81,,2.031812931
-3181.11,,2.113012931
-3193.2,,2.170212931
-3204.03,,2.201412931
-3214.58,,2.278612931
-3227.61,,2.451412931
-3237.71,,2.590612931
-3248.64,,2.675412931
-3260.18,,2.729812931
-3274.39,,2.809412931
-3286.1,,2.919412931
-3297.07,,2.973412931
-3308.47,,2.862212931
-3320.32,,2.569412931
-3331.11,,2.184212931
-3343.2,,1.994212931
-3354.72,,2.072212931
-3367.37,,2.009812931
-3378.68,,1.810612931
-3378.68,,1.718612931
-3390.53,,1.679412931
-3402.28,,1.653412931
-3410.73,,1.647812931
-3425.56,,1.617412931
-3437.44,,1.631412931
-3449.34,,1.569012931
-3462.06,,1.442212931
-3491.26,,1.413812931
-3510.28,,1.317812931
-3522.52,,1.159012931
-3533.88,,1.142212931
-3544.95,,1.236612931
-3557.81,,1.375012931
-3569.09,,1.464212931
-3581.58,,1.566612931
-3605.74,,1.740212931
-3617.51,,1.922612931
-3626.31,,1.881012931
-3636.24,,1.825412931
-3651.83,,1.783012931
-3665.17,,1.607812931
-3676.9,,1.441812931
-3688.97,,1.325412931
-3701.28,,1.245412931
-3713.43,,1.330212931
-3725.29,,1.457012931
-3736.11,,1.509812931
-3747.26,,1.453812931
-3759.66,,1.341812931
-3772.06,,1.209012931
-3784.02,,1.164612931
-3796.01,,0.953412931
-3808.16,,0.930212931
-3817.44,,0.871412931
-3832.18,,0.713412931
-3843.79,,0.644612931
-3855.57,,0.675412931
-3867.21,,0.682612931
-3880.09,,0.631412931
-3888.3,,0.565412931
-3904.87,,0.544212931
-3916.43,,0.546212931
-3929.05,,0.500212931
-3941.72,,0.490612931
-3953.67,,0.558212931
-3966.47,,0.633412931
-3978.73,,0.661012931
-3989.62,,0.650612931
-3989.62,,0.628212931
-4016.89,,0.726212931
-4016.89,,0.807412931
-4029.42,,0.806612931
-4041.61,,0.809812931
-4054.4,,1.020212931
-4067.09,,1.092212931
-4079.96,,1.093012931
-4092.09,,1.212212931
-4103.32,,1.278612931
-4117.8,,1.356612931
-4130.1,,1.408212931
-4143.78,,1.417012931
-4156.14,,1.424612931
-4168.17,,1.361812931
-4182.43,,1.264612931
-4195.07,,1.238612931
-4207.52,,1.361812931
-4219.28,,1.511812931
-4231.73,,1.537412931
-4244.4,,1.558212931
-4256.79,,1.609812931
-4269.11,,1.496212931
-4294.27,,1.278612931
-4294.27,,1.270212931
-4307.31,,1.024212931
-4320.07,,0.961012931
-4332.97,,0.911012931
-4345.21,,0.809812931
-4357.67,,0.773812931
-4370.44,,0.668612931
-4380.4,,0.625012931
-4395.9,,0.695412931
-4409.16,,0.656612931
-4421.79,,0.531412931
-4433.29,,0.389012931
-4445.44,,0.246212931
-4460.16,,0.219012931
-4473.02,,0.249812931
-4485.59,,0.224212931
-4498.01,,0.222212931
-4510.66,,0.269012931
-4520.62,,0.548612931
-4536.26,,0.680612931
-4549.61,,0.627812931
-4562.99,,0.571812931
-4575.88,,0.542212931
-4588.79,,0.459412931
-4602.61,,0.165012931
-4615.38,,-0.037787069
-4628.65,,0.092612931
-4641.13,,0.175412931
-4654.35,,0.161012931
-4667.28,,0.229412931
-4680.99,,0.197412931
-4692.71,,0.041012931
-4706.96,,-0.042187069
-4719.55,,-0.137787069
-4731.85,,-0.217787069
-4744.97,,-0.268587069
-4759.2,,-0.319387069
-4771.06,,-0.255787069
-4784.46,,-0.206187069
-4798.21,,-0.204987069
-4811.47,,0.094612931
-4824.09,,0.543012931
-4835.94,,0.695812931
-4851.13,,0.693812931
-4857.74,,0.719412931
-4878.31,,0.833412931
-4891.2,,0.897812931
-4904.08,,0.955012931
-4917.32,,1.117012931
-4930.74,,1.195412931
-4943.26,,1.361012931
-4957.43,,1.481812931
